,Company,TypeName,Ram,Weight,Price_MYR,Touchscreen,Ips,ppi,CPU GHz,Cpu brand,HDD,SSD,GPU Brand,Operating System
909,LG,Ultrabook,8,0.98,5402.6,1,1,157.3505121487356,2.7,Intel Core i7,0,512,Intel,Windows
910,Dell,Notebook,8,1.6,3428.19,0,0,157.3505121487356,2.8,Intel Core i5,0,256,Intel,Windows
911,HP,Ultrabook,8,1.09,8819.4,1,0,352.4651472131677,1.2,Other Intel Processor,0,240,Intel,Windows
912,Lenovo,Notebook,6,2.2,2244.68,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Nvidia,Windows
913,HP,Notebook,8,2.04,2898.99,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Nvidia,Windows
914,Acer,Notebook,4,2.4,1419.64,0,0,141.21199808219862,2.4,Intel Core i3,1000,0,Intel,Windows
915,Lenovo,Notebook,4,1.44,2506.42,0,0,165.6321180513006,2.5,Intel Core i5,0,128,Intel,Windows
916,HP,Notebook,8,1.49,2731.17,0,0,165.6321180513006,2.5,Intel Core i5,0,256,Intel,Windows
917,MSI,Gaming,16,2.7,4549.1,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
918,Dell,Gaming,16,2.6,3837.86,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia,Windows
919,MSI,Gaming,8,2.2,3186.11,0,0,141.21199808219862,2.5,Intel Core i5,1000,128,Nvidia,Windows
920,Dell,Notebook,4,2.18,1948.77,0,0,100.45466986113651,2.5,Intel Core i5,1000,0,AMD,Windows
921,HP,Ultrabook,8,1.84,3689.9,0,0,141.21199808219862,2.5,Intel Core i7,0,256,AMD,Windows
922,HP,Ultrabook,8,1.39,3268.87,1,0,276.053530085501,2.7,Intel Core i7,0,256,Intel,Windows
923,Toshiba,Notebook,16,2.4,5618.81,0,1,141.21199808219862,2.6,Intel Core i7,0,256,Nvidia,Windows
924,Lenovo,2 in 1 Convertible,8,1.37,5192.07,1,1,165.6321180513006,2.5,Intel Core i5,0,512,Intel,Windows
925,Dell,Notebook,4,1.95,2076.54,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel,Windows
926,Lenovo,Ultrabook,8,1.36,4694.2,0,1,176.23257360658386,2.7,Intel Core i7,0,256,Intel,Windows
927,HP,Notebook,8,2.31,3314.39,0,0,141.21199808219862,2.3,Intel Core i5,0,256,Intel,Windows
928,Dell,Notebook,4,2.18,2014.41,0,0,100.45466986113651,2.5,Intel Core i5,1000,0,Intel,Windows
929,HP,Notebook,4,1.95,3268.87,0,0,111.93520355955211,2.3,Intel Core i5,500,0,Intel,Windows
930,Lenovo,Notebook,4,2.2,879.1,0,0,100.45466986113651,1.1,Other Intel Processor,1000,0,Intel,Windows
931,HP,Ultrabook,4,1.26,4492.21,0,0,176.23257360658386,2.3,Intel Core i5,500,0,Intel,Windows
932,HP,Notebook,4,1.86,821.91,0,0,100.45466986113651,1.6,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
933,Lenovo,2 in 1 Convertible,16,1.3,5118.1,1,1,276.053530085501,2.2,Intel Core i7,0,1000,Intel,Windows
934,Toshiba,Notebook,4,1.47,3143.69,0,1,157.3505121487356,2.3,Intel Core i5,0,128,Intel,Windows
935,HP,Netbook,8,1.26,4748.25,0,0,176.23257360658386,2.3,Intel Core i5,0,256,Intel,Windows
936,Dell,Notebook,4,2.18,1589.2,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,Intel,Windows
937,MSI,Gaming,8,2.2,3411.12,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia,Windows
938,Dell,Ultrabook,8,1.36,4662.9,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Intel,Windows
939,Dell,Gaming,16,4.36,7846.42,0,0,169.78089942830815,2.7,Intel Core i7,1000,512,Nvidia,Windows
940,HP,Gaming,8,2.75,3980.11,0,1,127.33567457123111,2.3,Intel Core i5,1000,128,Nvidia,Windows
941,Asus,Notebook,4,2.8,1507.83,0,0,106.11306214269258,1.6,Other Intel Processor,1000,0,Nvidia,Windows
942,Acer,Notebook,4,2.23,1761.04,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel,Windows
943,Toshiba,Notebook,8,2.2,3183.52,0,0,100.45466986113651,2.3,Intel Core i5,0,256,Intel,Windows
944,Lenovo,2 in 1 Convertible,8,1.1,3695.61,1,1,194.94753717542463,1.2,Other Intel Processor,0,256,Intel,Windows
945,Lenovo,Gaming,16,2.5,2842.12,0,1,141.21199808219862,2.1,AMD Processor,1000,512,AMD,Windows
946,Dell,Ultrabook,8,1.36,4188.36,1,0,176.23257360658386,2.5,Intel Core i5,0,256,Intel,Windows
947,Lenovo,Notebook,8,2.2,1948.8,0,0,141.21199808219862,2.7,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
948,Dell,Notebook,4,2.36,1874.83,0,0,106.11306214269258,2.0,Intel Core i3,1000,0,AMD,Windows
949,Acer,Notebook,4,1.68,992.89,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel,Others/No OS/Linux
950,HP,Workstation,8,2.0,6398.33,0,1,141.21199808219862,2.7,Intel Core i7,0,8,Nvidia,Windows
951,Dell,Ultrabook,8,1.36,5049.82,0,0,157.3505121487356,2.8,Intel Core i7,0,256,Intel,Windows
952,Toshiba,Notebook,8,1.2,4153.65,0,0,165.6321180513006,2.3,Intel Core i5,0,256,Intel,Windows
953,Asus,2 in 1 Convertible,8,1.2,3297.32,0,0,176.23257360658386,1.2,Other Intel Processor,0,0,Intel,Others/No OS/Linux
954,Lenovo,Ultrabook,8,1.7,4236.13,0,1,157.3505121487356,2.6,Intel Core i7,0,256,Intel,Windows
955,Dell,Gaming,16,4.36,8973.03,0,1,254.67134914246222,2.8,Intel Core i7,1000,512,Nvidia,Windows
956,Dell,2 in 1 Convertible,8,1.24,5402.6,1,0,165.6321180513006,1.2,Intel Core i5,0,256,Intel,Windows
957,HP,2 in 1 Convertible,4,1.45,2204.85,1,0,135.0942111925629,1.1,Other Intel Processor,0,256,Intel,Windows
958,Dell,Ultrabook,8,1.3,3607.42,0,0,276.053530085501,2.5,Intel Core i7,0,256,Intel,Windows
959,Acer,2 in 1 Convertible,4,1.25,1106.69,1,1,135.0942111925629,1.6,Other Intel Processor,0,0,Intel,Others/No OS/Linux
960,Toshiba,Notebook,8,1.2,4367.03,0,0,165.6321180513006,2.4,Intel Core i5,0,256,Intel,Windows
961,Lenovo,Ultrabook,8,1.36,5007.14,0,1,176.23257360658386,2.6,Intel Core i5,0,256,Intel,Windows
962,Acer,Notebook,12,2.4,2870.57,0,0,141.21199808219862,2.5,Intel Core i5,1000,128,Nvidia,Windows
963,Toshiba,Ultrabook,8,1.1,5092.49,1,0,176.23257360658386,2.7,Intel Core i7,0,512,Intel,Windows
964,HP,Notebook,8,2.04,2408.27,0,0,100.45466986113651,2.5,Intel Core i5,1000,0,Nvidia,Windows
965,Dell,Notebook,4,2.25,1324.67,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,AMD,Others/No OS/Linux
966,Dell,Notebook,4,1.9,2347.1,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel,Windows
967,HP,Notebook,4,2.04,1948.8,0,0,141.21199808219862,2.4,Intel Core i3,500,0,Intel,Windows
968,Dell,Gaming,32,4.42,8958.81,0,1,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
969,Lenovo,Notebook,6,2.4,1977.25,0,0,141.21199808219862,2.5,Intel Core i5,0,256,Nvidia,Windows
970,Dell,2 in 1 Convertible,16,1.22,5402.6,1,0,276.053530085501,1.3,Intel Core i7,0,512,Intel,Windows
971,Dell,Ultrabook,8,1.5,5584.62,1,0,209.8006828649808,2.6,Intel Core i7,0,256,Intel,Windows
972,Dell,Gaming,32,4.42,7965.91,0,0,127.33567457123111,2.6,Intel Core i7,1000,256,Nvidia,Windows
973,Toshiba,Notebook,8,1.95,3357.06,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel,Windows
974,Asus,Gaming,16,2.73,5831.9,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
975,HP,Notebook,8,2.04,2785.22,0,1,141.21199808219862,2.7,Intel Core i5,1000,128,Nvidia,Windows
976,Lenovo,Notebook,4,1.7,2850.66,0,0,111.93520355955211,2.3,Intel Core i5,0,0,Intel,Windows
977,Asus,2 in 1 Convertible,16,2.3,5118.1,1,0,282.42399616439724,2.7,Intel Core i7,2000,512,Nvidia,Windows
978,HP,Notebook,6,2.04,1647.24,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,Intel,Windows
979,Asus,Gaming,16,2.99,4975.85,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
980,Dell,2 in 1 Convertible,12,2.19,3695.61,1,1,141.21199808219862,2.7,Intel Core i7,0,512,Intel,Windows
981,Toshiba,Notebook,4,1.2,3399.74,0,0,165.6321180513006,2.3,Intel Core i5,0,128,Intel,Windows
982,Lenovo,Notebook,6,2.2,1561.89,0,0,141.21199808219862,3.6,AMD Processor,0,256,AMD,Windows
983,Fujitsu,Notebook,4,2.3,1846.38,0,0,100.45466986113651,2.3,Intel Core i5,0,256,Intel,Windows
984,Toshiba,Notebook,4,1.75,2603.15,0,0,111.93520355955211,2.3,Intel Core i5,500,0,Intel,Windows
985,Dell,Notebook,4,2.25,1704.14,0,0,100.45466986113651,2.5,Intel Core i5,500,0,AMD,Windows
986,HP,Notebook,8,2.04,2293.04,0,0,141.21199808219862,2.5,Intel Core i5,1000,0,Intel,Windows
987,Lenovo,Gaming,8,2.5,3382.67,0,1,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia,Windows
988,Dell,Notebook,8,2.36,2130.88,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,AMD,Windows
989,Dell,Notebook,8,1.6,3183.52,0,0,157.3505121487356,2.5,Intel Core i5,0,128,Intel,Windows
990,HP,Netbook,8,0.97,5428.2,0,0,176.23257360658386,1.2,Other Intel Processor,0,512,Intel,Windows
991,HP,Notebook,4,2.1,1419.64,0,0,141.21199808219862,2.0,Intel Core i3,1000,128,AMD,Windows
992,Lenovo,Notebook,4,1.9,769.91,0,0,100.45466986113651,1.1,Other Intel Processor,0,128,Intel,Others/No OS/Linux
993,Lenovo,Notebook,8,2.3,3837.86,0,0,141.21199808219862,2.3,Intel Core i5,0,256,Intel,Windows
994,Dell,2 in 1 Convertible,8,1.68,2529.18,1,0,165.6321180513006,2.5,Intel Core i5,0,256,Intel,Windows
995,Asus,Notebook,8,1.4,3271.71,0,0,276.053530085501,2.5,Intel Core i5,0,256,Intel,Windows
996,HP,Ultrabook,8,1.11,3837.86,1,1,165.6321180513006,2.7,Intel Core i7,0,256,Intel,Windows
997,Acer,Notebook,4,2.4,1081.09,0,0,100.45466986113651,1.1,Other Intel Processor,500,0,Intel,Windows
998,Asus,Gaming,16,2.5,5118.1,0,0,141.21199808219862,2.8,Intel Core i7,1000,256,Nvidia,Windows
999,HP,Ultrabook,8,1.48,5943.14,0,0,157.3505121487356,2.7,Intel Core i7,0,512,Intel,Windows
1000,Acer,Gaming,8,2.7,3584.66,0,1,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia,Windows
1001,HP,Notebook,8,1.34,3382.67,0,1,165.6321180513006,2.5,Intel Core i5,0,256,Intel,Windows
1002,Dell,Notebook,4,2.18,1556.2,0,0,100.45466986113651,2.4,Intel Core i3,0,128,Intel,Windows
1003,HP,Notebook,4,1.64,2216.23,0,0,111.93520355955211,2.5,Intel Core i5,500,0,Intel,Windows
1004,Toshiba,Notebook,4,1.2,3399.74,0,0,165.6321180513006,2.3,Intel Core i5,0,128,Intel,Windows
1005,HP,Notebook,4,1.48,3129.44,0,0,111.93520355955211,2.4,Intel Core i5,0,256,Intel,Windows
1006,HP,Notebook,4,1.95,3428.19,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Intel,Windows
1007,HP,Ultrabook,8,1.43,4122.36,0,0,157.3505121487356,2.6,Intel Core i7,0,256,Intel,Windows
1008,HP,Notebook,8,1.64,2985.11,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Nvidia,Windows
1009,HP,Notebook,4,1.64,1945.96,0,0,111.93520355955211,2.4,Intel Core i3,500,0,Intel,Windows
1010,Dell,Gaming,8,2.65,2699.88,0,0,141.21199808219862,2.5,Intel Core i5,0,0,Nvidia,Windows
1011,HP,Ultrabook,4,1.26,4378.41,0,0,176.23257360658386,2.5,Intel Core i5,500,0,Intel,Windows
1012,HP,Notebook,4,1.48,4523.5,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Intel,Windows
1013,HP,Ultrabook,8,1.54,5369.05,0,0,157.3505121487356,2.5,Intel Core i7,0,256,Intel,Windows
1014,HP,Notebook,4,1.49,2275.97,0,0,117.82653006268643,2.4,Intel Core i3,500,0,Intel,Windows
1015,Toshiba,Notebook,8,1.5,3442.41,0,0,117.82653006268643,2.3,Intel Core i5,0,256,Intel,Windows
1016,HP,Notebook,4,2.04,2190.6,0,0,100.45466986113651,2.4,Intel Core i3,0,256,Intel,Windows
1017,Lenovo,Notebook,16,2.4,8443.87,0,1,254.67134914246222,2.7,Intel Core i7,0,512,Nvidia,Windows
1018,Toshiba,Notebook,8,1.47,4239.0,0,1,157.3505121487356,2.3,Intel Core i5,0,256,Intel,Windows
1019,HP,Notebook,8,1.43,6341.43,0,0,157.3505121487356,2.5,Intel Core i7,0,256,Intel,Windows
1020,Dell,2 in 1 Convertible,4,2.08,2264.57,1,1,141.21199808219862,2.3,Intel Core i3,1000,0,Intel,Windows
1021,Toshiba,Ultrabook,8,1.2,4523.5,0,0,165.6321180513006,2.3,Intel Core i5,0,256,Intel,Windows
1022,HP,Notebook,8,1.11,3268.87,0,1,165.6321180513006,2.5,Intel Core i5,0,256,Intel,Windows
1023,HP,Notebook,8,1.64,3372.51,0,0,157.3505121487356,2.7,Intel Core i7,0,256,Nvidia,Windows
1024,Dell,Notebook,8,2.09,2977.09,0,0,141.21199808219862,2.4,Intel Core i5,500,0,Intel,Windows
1025,HP,Ultrabook,4,1.26,4435.31,0,0,125.36742798669837,2.5,Intel Core i5,0,256,Intel,Windows
1026,HP,Notebook,4,2.31,3382.67,0,0,111.93520355955211,2.5,Intel Core i5,500,0,Intel,Windows
1027,HP,Notebook,4,1.95,3015.67,0,0,111.93520355955211,2.5,Intel Core i5,500,0,Intel,Windows
1028,Dell,Ultrabook,8,1.29,4620.23,1,0,276.053530085501,2.5,Intel Core i5,0,256,Intel,Windows
1029,HP,Notebook,8,2.63,3072.57,0,0,127.33567457123111,2.5,Intel Core i5,0,256,Nvidia,Windows
1030,HP,Notebook,4,1.64,2768.15,0,0,111.93520355955211,2.5,Intel Core i5,0,256,Intel,Windows
1031,Acer,Notebook,6,2.1,1163.59,0,0,100.45466986113651,3.0,AMD Processor,1000,0,AMD,Windows
1032,MSI,Gaming,8,2.7,3390.63,0,0,127.33567457123111,2.8,Intel Core i7,1000,128,Nvidia,Windows
1033,HP,Notebook,8,1.95,3399.74,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel,Windows
1034,HP,Notebook,8,1.84,3496.44,0,0,141.21199808219862,2.5,Intel Core i7,0,256,Intel,Windows
1035,HP,Ultrabook,8,1.26,3837.86,0,0,176.23257360658386,2.5,Intel Core i7,0,256,Intel,Windows
1036,HP,Notebook,4,2.04,2110.97,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel,Windows
1037,Toshiba,Ultrabook,8,1.47,4907.57,0,1,157.3505121487356,2.6,Intel Core i7,0,256,Intel,Windows
1038,Dell,Notebook,8,2.09,3024.06,0,0,141.21199808219862,2.4,Intel Core i5,0,256,Intel,Windows
1039,HP,Notebook,8,1.64,2874.87,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Intel,Windows
1040,Lenovo,2 in 1 Convertible,4,1.8,2409.69,1,1,141.21199808219862,2.5,Intel Core i7,0,256,Intel,Windows
1041,Vero,Notebook,2,1.45,599.72,0,0,111.93520355955211,1.44,Other Intel Processor,0,0,Intel,Windows
1042,Toshiba,Notebook,16,2.4,4054.08,0,1,141.21199808219862,2.5,Intel Core i7,0,256,Nvidia,Windows
1043,Lenovo,Notebook,8,2.3,2986.08,0,0,141.21199808219862,2.3,Intel Core i5,0,256,Intel,Windows
1044,HP,Notebook,4,1.54,2844.97,0,0,157.3505121487356,2.3,Intel Core i5,500,0,Intel,Windows
1045,HP,Notebook,8,1.84,5983.94,0,0,141.21199808219862,2.4,Intel Core i5,500,256,Intel,Windows
1046,HP,Notebook,8,1.43,4179.26,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel,Windows
1047,MSI,Gaming,16,3.78,4397.3,0,1,127.33567457123111,2.7,Intel Core i7,1000,256,Nvidia,Windows
1048,Lenovo,Gaming,16,4.6,6514.95,0,1,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia,Windows
1049,Asus,Netbook,4,1.2,819.07,0,0,135.0942111925629,1.6,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1050,Lenovo,Notebook,16,1.1,7453.82,0,1,209.8006828649808,2.6,Intel Core i7,0,256,Intel,Windows
1051,HP,Notebook,8,1.91,2785.22,0,1,141.21199808219862,2.7,Intel Core i7,1000,0,Nvidia,Windows
1052,Dell,2 in 1 Convertible,8,2.3,3112.4,1,1,141.21199808219862,2.7,Intel Core i5,0,256,Intel,Windows
1053,HP,Notebook,4,2.04,2785.22,0,0,100.45466986113651,2.5,Intel Core i5,0,256,Intel,Windows
1054,Dell,Ultrabook,16,1.2,6412.56,1,0,276.053530085501,2.7,Intel Core i7,0,1000,Intel,Windows
1055,HP,Notebook,4,2.31,2006.13,0,0,100.45466986113651,2.3,Intel Core i3,500,0,Intel,Windows
1056,HP,Notebook,4,1.96,1419.64,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel,Others/No OS/Linux
1057,Acer,Notebook,8,2.4,1277.39,0,0,100.45466986113651,2.2,AMD Processor,1000,0,AMD,Windows
1058,Dell,2 in 1 Convertible,12,1.6,3695.61,1,1,165.6321180513006,2.7,Intel Core i7,0,256,Intel,Windows
1059,MSI,Gaming,16,2.94,5175.0,0,0,141.21199808219862,2.6,Intel Core i7,1000,256,Nvidia,Windows
1060,HP,Notebook,8,2.04,3044.12,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Intel,Windows
1061,Asus,Gaming,16,4.0,2839.28,0,1,127.33567457123111,2.6,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
1062,Dell,Notebook,4,2.25,1590.34,0,0,141.21199808219862,2.5,Intel Core i5,1000,0,Intel,Windows
1063,Dell,Notebook,16,2.32,2816.49,0,0,141.21199808219862,2.7,Intel Core i7,2000,0,AMD,Windows
1064,MSI,Gaming,16,1.8,5487.94,0,0,141.21199808219862,2.6,Intel Core i7,1000,256,Nvidia,Windows
1065,Dell,Ultrabook,8,1.29,4147.96,0,0,165.6321180513006,2.7,Intel Core i7,0,256,Intel,Windows
1066,Asus,Gaming,64,3.58,11308.75,0,1,127.33567457123111,2.7,Intel Core i7,0,1000,Nvidia,Windows
1067,Dell,2 in 1 Convertible,8,1.62,2270.31,1,0,165.6321180513006,2.5,Intel Core i7,0,256,Intel,Windows
1068,Dell,Gaming,16,3.21,3780.96,0,0,282.42399616439724,2.6,Intel Core i7,1000,256,Nvidia,Windows
1069,Apple,Ultrabook,8,0.92,3698.46,0,1,226.41554716935852,1.1,Other Intel Processor,0,0,Intel,Mac
1070,Dell,Notebook,4,2.06,1371.22,0,0,100.45466986113651,2.3,Intel Core i3,500,0,Intel,Windows
1071,HP,Notebook,4,2.31,3411.12,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel,Windows
1072,HP,Ultrabook,8,1.26,3411.12,0,0,176.23257360658386,2.3,Intel Core i5,0,256,Intel,Windows
1073,HP,Notebook,8,1.49,3101.02,0,0,165.6321180513006,2.7,Intel Core i7,0,256,Intel,Windows
1074,Lenovo,Ultrabook,8,1.3,4874.82,1,1,176.23257360658386,2.5,Intel Core i7,0,256,Intel,Windows
1075,Lenovo,Notebook,8,3.0,1874.83,0,0,106.11306214269258,2.3,Intel Core i5,1000,0,AMD,Windows
1076,Lenovo,Notebook,4,2.3,2779.53,0,1,141.21199808219862,2.3,Intel Core i5,1000,0,Nvidia,Windows
1077,MSI,Gaming,16,3.78,7109.58,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
1078,Lenovo,Notebook,4,2.1,1536.28,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel,Windows
1079,HP,Notebook,4,2.31,2674.27,0,0,141.21199808219862,2.3,Intel Core i5,500,0,Intel,Windows
1080,Lenovo,Ultrabook,8,0.99,3980.11,1,1,234.9767648087785,1.2,Other Intel Processor,0,512,Intel,Windows
1081,Lenovo,Gaming,32,4.6,9217.7,0,1,127.33567457123111,2.7,Intel Core i7,0,512,Nvidia,Windows
1082,Lenovo,2 in 1 Convertible,4,0.69,1838.62,1,1,224.17380907857276,1.44,Other Intel Processor,0,0,Intel,Windows
1083,HP,Ultrabook,16,1.3,5829.34,0,1,331.2642361026012,2.7,Intel Core i7,0,512,Intel,Windows
1084,Dell,Notebook,8,2.18,2133.73,0,0,141.21199808219862,2.5,Intel Core i5,0,256,Intel,Windows
1085,HP,Notebook,4,1.54,2933.13,0,0,157.3505121487356,2.3,Intel Core i5,500,0,Intel,Windows
1086,HP,Workstation,8,1.9,4253.23,0,0,141.21199808219862,2.5,Intel Core i7,0,256,AMD,Windows
1087,Lenovo,Notebook,8,1.7,3411.12,0,0,157.3505121487356,2.3,Intel Core i5,0,180,Intel,Windows
1088,HP,Notebook,4,1.29,1749.66,0,0,276.053530085501,1.5,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1089,Acer,Notebook,4,2.4,1101.0,0,0,100.45466986113651,2.2,AMD Processor,500,0,AMD,Windows
1090,Dell,Notebook,4,2.2,1119.47,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1091,HP,Notebook,4,1.86,984.33,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,Intel,Others/No OS/Linux
1092,Asus,Gaming,8,2.7,4549.1,0,1,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia,Windows
1093,Dell,Ultrabook,4,1.4,2328.18,0,1,165.6321180513006,1.6,Intel Core i5,0,256,AMD,Windows
1094,HP,Netbook,4,2.4,4549.1,0,0,125.36742798669837,2.3,Intel Core i5,0,128,Intel,Windows
1095,Acer,Notebook,8,2.4,2273.13,0,0,141.21199808219862,2.5,Intel Core i5,1000,256,Nvidia,Windows
1096,Dell,Notebook,8,2.36,1817.37,0,0,141.21199808219862,2.5,Intel Core i5,1000,0,AMD,Windows
1097,MSI,Gaming,8,2.6,4549.1,0,0,127.33567457123111,2.6,Intel Core i7,0,256,Nvidia,Windows
1098,HP,Notebook,4,1.96,1422.48,0,0,100.45466986113651,1.6,Other Intel Processor,1000,0,Intel,Windows
1099,Asus,Gaming,16,4.3,6540.58,0,1,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia,Windows
1100,Dell,Ultrabook,4,1.5,3229.47,0,0,125.36742798669837,2.3,Intel Core i3,500,0,Intel,Windows
1101,Dell,Ultrabook,4,1.5,3319.99,0,0,125.36742798669837,2.3,Intel Core i3,0,128,Intel,Windows
1102,Acer,Notebook,4,2.2,594.6,0,0,100.45466986113651,1.5,Other Intel Processor,0,16,Intel,Others/No OS/Linux
1103,HP,Workstation,8,3.0,8247.56,0,1,127.33567457123111,2.6,Intel Core i7,1000,0,AMD,Windows
1104,Lenovo,Gaming,16,2.4,3411.12,0,0,141.21199808219862,2.8,Intel Core i7,0,512,Nvidia,Windows
1105,Dell,Ultrabook,8,1.5,4020.22,0,0,125.36742798669837,2.3,Intel Core i5,0,256,Intel,Windows
1106,MSI,Gaming,8,2.9,4299.29,0,0,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia,Windows
1107,Lenovo,2 in 1 Convertible,4,2.1,2466.59,1,1,141.21199808219862,2.3,Intel Core i5,0,256,Intel,Windows
1108,HP,Notebook,4,2.1,1132.3,0,0,141.21199808219862,2.5,AMD Processor,1000,0,AMD,Windows
1109,Asus,Gaming,16,2.59,3809.41,0,1,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia,Windows
1110,HP,Notebook,8,1.16,4833.6,1,0,276.053530085501,1.1,Other Intel Processor,0,256,Intel,Windows
1111,Dell,Notebook,4,2.24,2188.21,0,0,100.45466986113651,2.3,Intel Core i5,500,0,AMD,Windows
1112,Lenovo,Notebook,4,2.1,1220.49,0,0,100.45466986113651,2.0,Intel Core i3,0,128,Intel,Windows
1113,HP,Ultrabook,8,1.16,5601.74,0,0,165.6321180513006,2.5,Intel Core i7,0,512,Intel,Windows
1114,Lenovo,2 in 1 Convertible,4,0.69,1561.89,1,1,224.17380907857276,1.44,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1115,Dell,Ultrabook,8,1.23,3923.21,0,0,165.6321180513006,2.4,Intel Core i7,0,256,Intel,Windows
1116,Lenovo,Gaming,16,4.6,7823.63,0,1,127.33567457123111,2.7,Intel Core i7,0,256,Nvidia,Windows
1117,Razer,Ultrabook,8,1.25,2927.47,1,0,352.4651472131677,2.5,Intel Core i7,0,256,Intel,Windows
1118,Toshiba,Ultrabook,16,1.05,6332.9,0,0,165.6321180513006,2.7,Intel Core i7,0,512,Intel,Windows
1119,Asus,Gaming,8,3.52,3733.99,0,0,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia,Windows
1120,Vero,Notebook,4,1.35,557.61,0,0,165.6321180513006,1.44,Other Intel Processor,0,0,Intel,Windows
1121,HP,Notebook,8,1.16,4808.0,0,0,165.6321180513006,2.3,Intel Core i5,0,256,Intel,Windows
1122,HP,Notebook,8,1.43,4304.44,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel,Windows
1123,Dell,Notebook,4,2.09,1489.71,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel,Others/No OS/Linux
1124,Asus,Notebook,4,2.0,1237.56,0,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel,Windows
1125,Lenovo,2 in 1 Convertible,8,1.8,4748.25,1,1,157.3505121487356,2.5,Intel Core i7,0,256,Intel,Windows
1126,Lenovo,2 in 1 Convertible,4,0.69,1362.74,1,1,224.17380907857276,1.44,Other Intel Processor,0,0,Intel,Windows
1127,HP,Ultrabook,8,1.26,5391.22,0,0,125.36742798669837,2.4,Intel Core i5,0,256,Intel,Windows
1128,Lenovo,Gaming,8,2.4,2813.67,0,1,141.21199808219862,2.5,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux
1129,HP,Gaming,8,3.35,3211.97,0,1,127.33567457123111,2.3,Intel Core i5,1000,128,Nvidia,Windows
1130,HP,Notebook,8,2.04,1789.49,0,0,100.45466986113651,2.7,Intel Core i7,2000,0,Intel,Windows
1131,Lenovo,2 in 1 Convertible,8,1.8,5833.27,1,1,157.3505121487356,2.6,Intel Core i7,0,512,Nvidia,Windows
1132,Asus,Notebook,4,1.5,790.9,0,0,111.93520355955211,1.1,Other Intel Processor,0,0,Intel,Windows
1133,HP,Ultrabook,8,1.84,2139.42,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Intel,Windows
1134,Acer,Notebook,4,2.23,1752.5,0,0,141.21199808219862,2.5,Intel Core i5,1000,0,Nvidia,Windows
1135,Lenovo,Notebook,16,2.5,3126.62,0,0,141.21199808219862,2.5,Intel Core i7,0,0,AMD,Windows
1136,HP,Workstation,8,3.0,11235.92,0,1,127.33567457123111,2.6,Intel Core i7,0,256,Nvidia,Windows
